Product_Name,Stars,Ratings,Reviews,current_price,MRP,channel,Operating_system,Picture_qualtiy,Speaker,Frequency,,,
TCL,4.5,0,0,₹89999,₹179990,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,16 W Speaker Output,60 Hz Refresh Rate,3 x HDMI | 2 x USB,,,
Adsun,3.8,6742,930,₹8999,₹29999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,,,
Haier,0,0,0,₹19499,₹31590,Full HD 1366 x 768 Pixels,20W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,2 YEAR,,,
Haier,4.1,0,0,₹34999,₹43990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,,,
Hyundai,4.1,0,0,₹30990,₹71990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,Ultra HD (4K) 3840 x 2160 Pixels,16 W Speaker Output,60 Hz Refresh Rate,,,
Adsun,3.8,6742,930,₹6199,₹12999,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,1 x HDMI | 2 x USB,A+ Grade,,,
Adsun,3.8,6742,930,₹12999,₹22999,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,,,
kinger,0,0,0,₹12999,₹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x794 Pixels,24W x 28 Speaker Output,60 Hz Refresh Rate,,,
LG,4.5,0,0,₹67990,0,Netflix|Youtube,Operating System: WebOS,Full HD 1920 x 1080 Pixels,20 W Speaker Output,50 Hz Refresh Rate,,,
Adsun,3.8,6742,930,₹7999,₹16999,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,A+ Grade,,,
Nokia,0,0,0,₹41999,₹59999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,48 W Speaker Output,60 Hz Refresh Rate,,,
kinger,0,0,0,₹12999,₹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x811 Pixels,24W x 45 Speaker Output,60 Hz Refresh Rate,,,
iMEE,0,0,0,₹17399,₹29999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,24 W Speaker Output,50 Hz Refresh Rate,,,
Croma,4.2,1773,217,₹7990,₹20000,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 Year Warranty,,,
kinger,0,0,0,₹12999,₹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x803 Pixels,24W x 37 Speaker Output,60 Hz Refresh Rate,,,
LG,4.4,0,0,₹124999,₹177990,Netflix|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,40 W Speaker Output,50 Hz Refresh Rate,,,
PHILIPS,0,0,0,₹41999,₹119990,Netflix|Youtube,Operating System: Linux based,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,,,
Adsun,3.8,6730,929,₹8699,₹21999,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,,,
Dyanora,4.4,0,0,₹27999,₹40999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,,,
kinger,0,0,0,₹12999,₹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x787 Pixels,24W x 21 Speaker Output,60 Hz Refresh Rate,,,
Candes,4,0,0,₹14599,₹29990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,20 Speaker Output,60 Hz Refresh Rate,,,
Croma,4.3,0,0,₹11990,₹25000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,,,
iMEE,0,0,0,₹9899,₹18999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 W Speaker Output,50 Hz Refresh Rate,,,
TCL,4.3,0,0,₹82990,₹159990,Netflix|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,24 W Speaker Output,60 Hz Refresh Rate,,,
Onix,3.7,0,0,₹26339,₹26349,HD Ready 1366 x 768 Pixels,16 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 Year Warranty on Product,,,
Adsun,3.8,6730,929,₹8999,₹29999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,,,
Candes,4,0,0,₹8499,₹17990,Netflix|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,,,
Haier,4.1,0,0,₹15490,₹20990,Netflix|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,,,
JVC,4.1,789,165,₹16990,₹21000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,8W X 2 W Speaker Output,60 Hz Refresh Rate,,,
Croma,3.9,0,0,₹18990,₹30000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,20 Speaker Output,60 Hz Refresh Rate,,,
Thomson,4.1,7953,2017,₹29999,₹49999,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,Ultra HD (4K) 3840 x 2160 Pixels,24 W Speaker Output,60 Hz Refresh Rate,,,
CORNEA,0,0,0,₹54999,₹74999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,30 W Speaker Output,60 Hz Refresh Rate,,,
Vu,4.2,0,0,₹259999,₹350000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,50 W Speaker Output,120 Hz Refresh Rate,,,
Adsun,3.8,6730,929,₹16999,₹39999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,Full HD 1920 x 1080 Pixels,20 W Speaker Output,60 Hz Refresh Rate,,,
Thomson,4.1,8625,2685,₹16999,0,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,,,
Nokia,4.1,5891,1031,₹28999,₹39999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,39 W Speaker Output,60 Hz Refresh Rate,,,
iMEE,0,0,0,₹19399,₹29999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,24 W Speaker Output,50 Hz Refresh Rate,,,
Croma,4.2,1773,217,₹7990,₹20000,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 Year Warranty,,,
LG,3.7,0,0,₹164990,₹299990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,3 x HDMI | 2 x USB,,,
LG,4.2,0,0,₹39990,₹59490,Ultra HD (4K) 3840 x 2160 Pixels,20W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 1 x USB,1 Year LG India Comprehensive Warranty and Additional 1 Year Warranty is Applicable on Panel/Module,,,
Haier,4.1,0,0,₹17990,₹22990,Netflix|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,,,
Adsun,3.8,6742,930,₹8699,₹21999,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,,,
SAMSUNG,4.1,0,0,₹48400,₹62900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,20 w Speaker Output,60 Hz Refresh Rate,,,
Yuwa,0,0,0,₹7899,₹13799,HD Ready 1366*768 Pixels,20 WATT Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,LED,,,
kinger,0,0,0,₹12999,₹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x783 Pixels,24W x 17 Speaker Output,60 Hz Refresh Rate,,,
Croma,4.2,0,0,₹11990,₹25000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,,,
JVC,0,0,0,₹15990,₹18890,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,12W x 2 Speaker Output,60 Hz Refresh Rate,,,
Bush,0,0,0,₹7999,₹11999,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,A+ Panel,,,
Haier,4.3,0,0,₹18999,₹31999,Netflix|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,,,
Adsun,3.8,6742,930,₹8999,₹29999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,,,
Bush,0,0,0,₹14999,₹16999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,20 W Speaker Output,60 Hz Refresh Rate,,,
LG,4.4,0,0,₹199999,₹349990,Netflix|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,40 W Speaker Output,50 Hz Refresh Rate,,,
Croma,0,0,0,₹36990,₹75000,Netflix|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,,,
Adsun,3.8,6742,930,₹6199,₹12999,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,1 x HDMI | 2 x USB,A+ Grade,,,
LG,4.4,12910,1465,₹83999,₹139990,Netflix|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,50 Hz Refresh Rate,,,
LG,2.5,0,0,₹189999,₹284990,Netflix|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,50 Hz Refresh Rate,,,
SAMSUNG,0,0,0,₹124999,₹184900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,60 W Speaker Output,60 Hz Refresh Rate,,,
Croma,3.9,0,0,₹18990,₹30000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,20 Speaker Output,60 Hz Refresh Rate,,,
Mi,4.4,19383,1738,₹41250,₹42350,Netflix|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,,,
Haier,4,0,0,₹43999,₹54990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,,,
Haier,0,0,0,₹64646,₹106990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,,,
Croma,4.2,1773,217,₹7990,₹20000,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 Year Warranty,,,
Panasonic,4,0,0,₹37945,₹50990,Ultra HD (4K) 3840 x 2160 Pixels,20 Speaker Output,60 Hz Refresh Rate,3 x HDMI | 2 x USB,1 Year From Date of Purchase,,,
SAMSUNG,3.9,0,0,₹66990,₹86900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,,,
LG,3.7,0,0,₹35670,₹44990,Netflix|Disney+Hotstar|Youtube,Operating System: WebOS,Full HD 1920 x 1080 Pixels,20 W Speaker Output,50 Hz Refresh Rate,,,
Adsun,3.8,6730,929,₹8699,₹21999,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,,,
Oxygen,0,0,0,₹39990,₹52990,Netflix|Prime Video|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,,,
BPL,4.3,0,0,₹15490,₹27000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,18W X 2 W Speaker Output,60 Hz Refresh Rate,,,
LG,4.4,5235,586,₹34490,₹41990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: WebOS,Full HD 1920 x 1080 Pixels,20 W Speaker Output,50 Hz Refresh Rate,,,
Croma,4.3,0,0,₹11990,₹25000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,,,
BPL,0,0,0,₹25999,₹35999,HD Ready 1920 x 1080 - FHD Pixels,2 X 18 W Speaker Output,60 Hz Refresh Rate,3 x HDMI | 2 x USB,2 Years,,,
SAMSUNG,4.3,24838,4257,₹14999,₹28890,HD Ready 1366 x 768 Pixels,10 W Speaker Output for optimal sound,60 Hz Refresh Rate for a blur-free picture quality,2 x HDMI | 1 x USB,1 Year Standard Warranty and 1 Year Warranty on Panel from Samsung,,,
Haier,4.7,0,0,₹33390,₹38650,Netflix|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,20 W Speaker Output,60 Hz Refresh Rate,,,
Adsun,3.8,6730,929,₹8999,₹29999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,,,
Panasonic,0,0,0,₹34614,₹42990,HD Ready 1920 x 1080 Pixels,20 Speaker Output,60 Hz Refresh Rate,3 x HDMI | 2 x USB,1 Year From Date of Purchase,,,
kinger,0,0,0,₹12999,₹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x775 Pixels,24W x 9 Speaker Output,60 Hz Refresh Rate,,,
SAMSUNG,0,0,0,₹110900,0,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,40 W Speaker Output,60 Hz Refresh Rate,,,
Croma,3.9,0,0,₹18990,₹30000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,20 Speaker Output,60 Hz Refresh Rate,,,
Akai,0,0,0,₹9489,₹15990,HD Ready 1366*768 Pixels,10*2 Speaker Output,60 Hz Refresh Rate,1 x HDMI | 2 x USB,1 Year Comprehensive Warranty,,,
kinger,0,0,0,₹12999,₹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x783 Pixels,24W x 17 Speaker Output,60 Hz Refresh Rate,,,
kinger,0,0,0,₹12999,₹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x797 Pixels,24W x 31 Speaker Output,60 Hz Refresh Rate,,,
Adsun,3.8,6730,929,₹16999,₹39999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,Full HD 1920 x 1080 Pixels,20 W Speaker Output,60 Hz Refresh Rate,,,
Akai,0,0,0,₹9489,₹15990,HD Ready 1366*768 Pixels,10*2 Speaker Output,60 Hz Refresh Rate,1 x HDMI | 2 x USB,1 Year Comprehensive Warranty,,,
kinger,0,0,0,₹12999,₹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x780 Pixels,24W x 14 Speaker Output,60 Hz Refresh Rate,,,
kinger,0,0,0,₹12999,₹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x794 Pixels,24W x 28 Speaker Output,60 Hz Refresh Rate,,,
Croma,4.2,1773,217,₹7990,₹20000,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 Year Warranty,,,
kinger,0,0,0,₹12999,₹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x768 Pixels,24W x 2 Speaker Output,60 Hz Refresh Rate,,,
kinger,0,0,0,₹12999,₹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x800 Pixels,24W x 34 Speaker Output,60 Hz Refresh Rate,,,
kinger,0,0,0,₹12999,₹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x786 Pixels,24W x 20 Speaker Output,60 Hz Refresh Rate,,,
Adsun,3.8,6730,929,₹8699,₹21999,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,,,
kinger,0,0,0,₹12999,₹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x772 Pixels,24W x 6 Speaker Output,60 Hz Refresh Rate,,,
kinger,0,0,0,₹12999,₹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x817 Pixels,24W x 51 Speaker Output,60 Hz Refresh Rate,,,
kinger,0,0,0,₹12999,₹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x792 Pixels,24W x 26 Speaker Output,60 Hz Refresh Rate,,,
Croma,4.3,0,0,₹11990,₹25000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,,,
kinger,0,0,0,₹12999,₹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x774 Pixels,24W x 8 Speaker Output,60 Hz Refresh Rate,,,
kinger,0,0,0,₹12999,₹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x781 Pixels,24W x 15 Speaker Output,60 Hz Refresh Rate,,,
kinger,0,0,0,₹12999,₹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x798 Pixels,24W x 32 Speaker Output,60 Hz Refresh Rate,,,
Adsun,3.8,6730,929,₹8999,₹29999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,,,
kinger,0,0,0,₹12999,₹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x803 Pixels,24W x 37 Speaker Output,60 Hz Refresh Rate,,,
kinger,0,0,0,₹12999,₹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x771 Pixels,24W x 5 Speaker Output,60 Hz Refresh Rate,,,
kinger,0,0,0,₹12999,₹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x772 Pixels,24W x 6 Speaker Output,60 Hz Refresh Rate,,,
Adsun,3.8,6730,929,₹6199,₹12999,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,1 x HDMI | 2 x USB,A+ Grade,,,
kinger,0,0,0,₹12999,₹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x813 Pixels,24W x 47 Speaker Output,60 Hz Refresh Rate,,,
iMEE,0,0,0,₹19499,₹29999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,24 W Speaker Output,50 Hz Refresh Rate,,,
LG,4.2,0,0,₹22990,₹23990,HD Ready 1366 x 768 Pixels,20W Speaker Output,50 Hz Refresh Rate,2 x HDMI | 2 x USB,1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module,,,
Adsun,3.8,6730,929,₹7999,₹16999,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,A+ Grade,,,
Panasonic,0,0,0,₹16803,₹19990,HD Ready 1366 x 768 Pixels,16 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 YEAR,,,
Lloyd,0,0,0,₹60990,0,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,,,
SAMSUNG,4.5,0,0,₹64499,₹99900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,,,
Croma,4.2,1773,217,₹7990,₹20000,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 Year Warranty,,,
Haier,4.5,0,0,₹30900,₹38990,Netflix|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,20 W Speaker Output,60 Hz Refresh Rate,,,
Lloyd,4.4,0,0,₹44999,₹84990,Netflix|Youtube,Operating System: Linux based,Ultra HD (4K) 3840 x 2160 Pixels,30 W Speaker Output,50 Hz Refresh Rate,,,
Lloyd,0,0,0,₹18990,₹26890,HD Ready ?1366*768 Pixels,60 Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,COMES WITH  1YR  WARRANTY,,,
Adsun,3.8,6730,929,₹8699,₹21999,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,,,
Lloyd,0,0,0,₹18290,₹29990,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 + 1 Year Warranty,,,
Lloyd,0,0,0,₹99990,0,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,,,
LG,4.3,0,0,₹58900,0,Full HD 1920 x 1080 Pixels,20 W Speaker Output,50 Hz Refresh Rate,3 x HDMI | 2 x USB,1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module,,,
Croma,4.3,0,0,₹11990,₹25000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,,,
SAMSUNG,3.8,0,0,₹29900,0,HD Ready 1366 x 768 Pixels,10 W Speaker Output,50 Hz Refresh Rate,2 x HDMI | 1 x USB,1 Year Comprehensive Warranty and 1 Year Additional Warranty on Panel,,,
SAMSUNG,4.2,0,0,₹42990,₹66900,Full HD 1920 x 1080 Pixels,40 W Speaker Output,120 Hz Refresh Rate,2 x HDMI | 1 x USB,A+,,,
Candes,4,0,0,₹17999,₹38490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,20 Speaker Output,60 Hz Refresh Rate,,,
Adsun,0,0,0,₹8999,₹29999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,,,
SAMSUNG,4.2,11881,1983,₹15200,0,HD Ready 1366 x 768 Pixels,10 W Speaker Output,50 Hz Refresh Rate,2 x HDMI | 2 x USB,A+,,,
Lloyd,4.8,0,0,₹74999,₹153990,Netflix|Youtube,Operating System: Linux based,Ultra HD (4K) 3840 x 2160 Pixels,30 W Speaker Output,50 Hz Refresh Rate,,,
Oxygen,0,0,0,₹32990,₹42990,Netflix|Prime Video|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,,,
Croma,3.9,0,0,₹18990,₹30000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,20 Speaker Output,60 Hz Refresh Rate,,,
Haier,4,0,0,₹36990,0,Full HD 1920 x 1080 Pixels,16 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 Year Company Warranty,,,
Hyundai,3.3,0,0,₹25999,₹57990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,16 W Speaker Output,60 Hz Refresh Rate,,,
Lloyd,3.9,0,0,₹30000,₹32990,Full HD 1920 x 1080 Pixels,14 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,A Grade,,,
Adsun,0,0,0,₹6199,₹12999,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,1 x HDMI | 2 x USB,A+ Grade,,,
Lloyd,4.1,0,0,₹18500,₹22990,HD Ready 1366 x 768 Pixels,16 W Speaker Output,50 Hz Refresh Rate,2 x HDMI | 1 x USB,A Grade Panel,,,
Nacson,3.6,0,0,₹15990,₹34990,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,Full HD 1920 x 1080 Pixels,16 W Speaker Output,60 Hz Refresh Rate,,,
Nacson,4.2,0,0,₹10990,₹24990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366x768 Pixels,24 Speaker Output,60 Hz Refresh Rate,,,
Croma,4.2,1773,217,₹7990,₹20000,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 Year Warranty,,,
Nacson,4.3,0,0,₹12990,₹25990,Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,100 Hz Refresh Rate,,,
LumX,3.9,0,0,₹7549,₹17900,HD Ready 1366X768 Pixels,20W Speaker Output,60 Hz Refresh Rate,1 x HDMI | 2 x USB,A+,,,
Lloyd,0,0,0,₹59974,₹89990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,,,
Adsun,3.8,6742,930,₹8699,₹21999,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,,,
SAMSUNG,4.1,0,0,₹92500,0,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Full HD 1920 x 1080 Pixels,20 W Speaker Output,100 Hz Refresh Rate,,,
LG,3.3,0,0,₹100500,₹189990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,40 rms Speaker Output,120 Hz Refresh Rate,,,
VG,0,0,0,₹18990,₹26000,HD Ready 1366 X 768 Pixels,8W X2 Audio Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 + 2 Year,,,
